,trajectory,DG,next step rate,step name
32,..........+..........,0.0,3.124402e+06,off_nucleation-3
33,......(...+.)........,-0.4860420673588002,2.090752e+08,off_nucleation-65
34,..........+..........,0.0,2.499522e+06,on_nucleation-12
35,..(.......+.......)..,-0.2196709566059385,3.277737e+08,on_nucleation-180
36,..........+..........,0.0,2.499522e+06,on_nucleation-15
37,.....(....+....).....,-0.2196709566059385,2.000000e+07,zipping-256
38,....((....+....))....,-2.0756277517050843,2.000000e+07,zipping-239
39,....(((...+...)))....,-3.9181023607652166,2.000000e+07,zipping-242
40,...((((...+...))))...,-5.996438649657689,2.000000e+07,zipping-221
41,...(((((..+..)))))...,-7.586024334003973,1.366897e+06,zipping-223
42,...((((...+...))))...,-5.996438649657689,2.000000e+07,zipping-221
43,...(((((..+..)))))...,-7.586024334003973,2.000000e+07,zipping-225
44,...((((((.+.))))))...,-9.428498943064106,2.000000e+07,zipping-229
45,...(((((((+)))))))...,-11.01808462741039,2.000000e+07,zipping-232
46,..((((((((+))))))))..,-12.59418812571766,1.366897e+06,zipping-205
47,..(((((((.+.)))))))..,-11.004602441371375,1.398361e+06,zipping-204
48,...((((((.+.))))))...,-9.428498943064106,2.000000e+07,zipping-228
49,..(((((((.+.)))))))..,-11.004602441371375,2.000000e+07,zipping-202
50,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-173
51,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
52,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
53,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
54,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
55,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
56,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
57,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
58,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
59,(((((((((.+.))))))))),-13.538537634020095,2.356356e+06,zipping-143
60,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-173
61,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
62,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
63,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
64,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
65,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
66,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
67,.(((((((((+))))))))).,-13.86115572204202,2.356356e+06,zipping-177
68,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
69,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
70,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
71,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
72,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
73,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
74,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
75,.(((((((((+))))))))).,-13.86115572204202,1.366897e+06,zipping-175
76,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-172
77,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
78,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
79,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
80,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
81,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
82,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
83,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
84,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
85,.(((((((((+))))))))).,-13.86115572204202,1.366897e+06,zipping-175
86,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-172
87,(((((((((.+.))))))))),-13.538537634020095,2.356356e+06,zipping-143
88,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-173
89,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
90,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
91,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
92,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
93,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
94,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
95,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
96,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
97,(((((((((.+.))))))))),-13.538537634020095,2.356356e+06,zipping-143
98,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-172
99,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
100,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
101,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
102,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
103,.(((((((((+))))))))).,-13.86115572204202,1.366897e+06,zipping-175
104,.((((((((.+.)))))))).,-12.271570037695735,2.356356e+06,zipping-174
105,..(((((((.+.)))))))..,-11.004602441371375,2.000000e+07,zipping-203
106,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
107,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
108,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
109,.(((((((((+))))))))).,-13.86115572204202,2.356356e+06,zipping-177
110,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
111,.(((((((((+))))))))).,-13.86115572204202,2.356356e+06,zipping-177
112,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
113,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
114,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
115,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
116,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
117,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
118,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
119,.(((((((((+))))))))).,-13.86115572204202,2.356356e+06,zipping-177
120,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
121,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
122,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
123,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
124,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
125,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
126,((((((((((+)))))))))),,,
