,trajectory,DG,next step rate,step name
61,.(((((((((+))))))))).,-13.86115572204202,1.366897e+06,zipping-175
62,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-172
63,(((((((((.+.))))))))),-13.538537634020095,2.356356e+06,zipping-143
64,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-172
65,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
66,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
67,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
68,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
69,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
70,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
71,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
72,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
73,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
74,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
75,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
76,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
77,.(((((((((+))))))))).,,,
