,trajectory,DG,next step rate,step name
87,.(((((((((+))))))))).,-13.86115572204202,1.366897e+06,zipping-175
88,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-172
89,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
90,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
91,.(((((((((+))))))))).,-13.86115572204202,2.356356e+06,zipping-177
92,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
93,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
94,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
95,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
96,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
97,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
98,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
99,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
100,((((((((((+)))))))))),,,
