,trajectory,DG,next step rate,step name
78,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
79,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
80,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
81,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
82,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
83,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
84,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
85,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
86,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
87,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
88,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
89,.(((((((((+))))))))).,-13.86115572204202,1.366897e+06,zipping-175
90,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-172
91,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
92,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
93,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
94,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
95,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
96,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
97,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
98,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
99,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
100,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
101,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
102,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
103,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
104,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
105,.(((((((((+))))))))).,-13.86115572204202,2.356356e+06,zipping-177
106,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
107,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
108,((((((((((+)))))))))),,,
