,trajectory,DG,next step rate,step name
46,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
47,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
48,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
49,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
50,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
51,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
52,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
53,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
54,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
55,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-13
56,.((.+.)).,-1.4866385529302981,2.356356e+06,zipping-17
57,.(..+..).,-0.2196709566059385,2.000000e+07,zipping-14
58,((..+..)),-1.4866385529302981,2.000000e+07,zipping-9
59,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
60,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
61,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-21
62,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
63,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
64,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
65,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
66,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
67,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-11
68,((..+..)),-1.4866385529302981,2.356356e+06,zipping-10
69,.(..+..).,-0.2196709566059385,1.170620e+07,on_nucleation-16
70,....+....,0.0,1.696104e+07,on_nucleation-3
71,...(+)...,-0.2196709566059385,2.000000e+07,zipping-30
72,..((+))..,-1.4866385529302981,2.000000e+07,zipping-28
73,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
74,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
75,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-13
76,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
77,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-11
78,((..+..)),-1.4866385529302981,2.000000e+07,zipping-9
79,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-11
80,((..+..)),-1.4866385529302981,2.356356e+06,zipping-10
81,.(..+..).,-0.2196709566059385,2.000000e+07,zipping-15
82,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-19
83,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-21
84,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
85,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-13
86,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
87,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
88,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
89,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
90,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
91,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
92,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
93,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
94,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
95,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
96,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
97,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
98,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
99,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
100,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
101,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
102,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
103,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
104,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
105,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
106,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
107,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
108,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
109,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
110,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
111,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
112,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
113,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-21
114,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
115,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-11
116,((..+..)),-1.4866385529302981,2.000000e+07,zipping-9
117,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
118,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
119,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-21
120,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-19
121,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
122,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
123,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
124,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
125,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
126,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
127,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
128,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
129,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-21
130,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
131,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
132,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
133,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
134,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
135,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
136,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
137,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
138,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
139,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
140,((((+)))),,,
