,trajectory,DG,next step rate,step name
31,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
32,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
33,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-11
34,((..+..)),-1.4866385529302981,2.000000e+07,zipping-9
35,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
36,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
37,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
38,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
39,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
40,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
41,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
42,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
43,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
44,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
45,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
46,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
47,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
48,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
49,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
50,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
51,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
52,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
53,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
54,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
55,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
56,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
57,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
58,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
59,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
60,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
61,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
62,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
63,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
64,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
65,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
66,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
67,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-21
68,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
69,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
70,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
71,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
72,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
73,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
74,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
75,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
76,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
77,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
78,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
79,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
80,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
81,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
82,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
83,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-11
84,((..+..)),-1.4866385529302981,2.000000e+07,zipping-9
85,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
86,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
87,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
88,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
89,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-13
90,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-19
91,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
92,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
93,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
94,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
95,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
96,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
97,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
98,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
99,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
100,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
101,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
102,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
103,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
104,((((+)))),,,
