,trajectory,DG,next step rate,step name
52,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
53,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
54,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
55,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
56,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
57,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
58,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
59,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
60,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
61,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
62,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
63,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
64,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
65,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
66,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
67,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
68,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
69,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
70,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
71,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-21
72,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
73,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
74,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
75,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-23
76,..((+))..,-1.4866385529302981,2.000000e+07,zipping-28
77,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-21
78,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
79,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
80,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
81,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
82,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
83,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
84,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
85,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
86,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
87,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
88,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
89,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
90,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
91,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
92,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
93,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-23
94,..((+))..,-1.4866385529302981,2.000000e+07,zipping-28
95,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-23
96,..((+))..,-1.4866385529302981,2.000000e+07,zipping-28
97,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
98,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
99,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
100,((((+)))),,,
