,trajectory,DG,next step rate,step name
53,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
54,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
55,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
56,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
57,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
58,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
59,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
60,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
61,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
62,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
63,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
64,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
65,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-13
66,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-19
67,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
68,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
69,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
70,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
71,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
72,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
73,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
74,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
75,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
76,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
77,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
78,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
79,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
80,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
81,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-21
82,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
83,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-13
84,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
85,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
86,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
87,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-11
88,((..+..)),-1.4866385529302981,2.000000e+07,zipping-9
89,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-11
90,((..+..)),-1.4866385529302981,2.356356e+06,zipping-10
91,.(..+..).,-0.2196709566059385,2.000000e+07,zipping-14
92,((..+..)),-1.4866385529302981,2.356356e+06,zipping-8
93,(...+...),-0.2196709566059385,1.170620e+07,on_nucleation-7
94,....+....,0.0,1.696104e+07,on_nucleation-3
95,...(+)...,-0.2196709566059385,2.000000e+07,zipping-30
96,..((+))..,-1.4866385529302981,2.000000e+07,zipping-28
97,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
98,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
99,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
100,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
101,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
102,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
103,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
104,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
105,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
106,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
107,(((.+.))),-2.7536061492546575,2.356356e+06,zipping-13
108,.((.+.)).,-1.4866385529302981,2.000000e+07,zipping-18
109,(((.+.))),,,
