,trajectory,DG,next step rate,step name
86,((..+..)),-1.4866385529302981,2.000000e+07,zipping-9
87,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
88,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
89,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
90,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
91,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
92,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
93,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-23
94,..((+))..,-1.4866385529302981,2.000000e+07,zipping-28
95,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
96,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
97,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-23
98,..((+))..,-1.4866385529302981,2.000000e+07,zipping-28
99,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
100,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
101,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
102,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
103,.(((+))).,-2.7536061492546575,2.356356e+06,zipping-23
104,..((+))..,-1.4866385529302981,2.356356e+06,zipping-29
105,...(+)...,-0.2196709566059385,2.000000e+07,zipping-30
106,..((+))..,-1.4866385529302981,2.000000e+07,zipping-28
107,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
108,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
109,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
110,((((+)))),-4.020573745579017,2.356356e+06,zipping-5
111,.(((+))).,-2.7536061492546575,2.000000e+07,zipping-22
112,((((+)))),-4.020573745579017,2.356356e+06,zipping-4
113,(((.+.))),-2.7536061492546575,2.000000e+07,zipping-12
114,((((+)))),,,
