,trajectory,DG,next step rate,step name
50,((((((((..+..)))))))),-11.696063024959964,2.000000e+07,zipping-139
51,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
52,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
53,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
54,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
55,.(((((((((+))))))))).,-13.86115572204202,1.366897e+06,zipping-175
56,.((((((((.+.)))))))).,-12.271570037695735,2.000000e+07,zipping-173
57,.(((((((((+))))))))).,-13.86115572204202,2.356356e+06,zipping-177
58,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
59,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
60,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
61,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
62,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
63,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
64,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
65,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
66,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
67,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
68,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
69,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
70,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
71,.(((((((((+))))))))).,-13.86115572204202,2.356356e+06,zipping-177
72,..((((((((+))))))))..,-12.59418812571766,2.000000e+07,zipping-206
73,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
74,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
75,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
76,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
77,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
78,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
79,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
80,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
81,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
82,((((((((((+)))))))))),-15.128123318366379,2.356356e+06,zipping-23
83,.(((((((((+))))))))).,-13.86115572204202,2.000000e+07,zipping-176
84,((((((((((+)))))))))),-15.128123318366379,1.366897e+06,zipping-22
85,(((((((((.+.))))))))),-13.538537634020095,2.000000e+07,zipping-142
86,((((((((((+)))))))))),,,
